CODCLI,dcadastro_dias,d1,d2,d3,dmedia,ddesvio,r,f,v,Y,clr,clf,clv,rfv,cluster
2919,3088,7,7,14,9.333333333333334,4.041451884327381,1751,194,48500.83,NA,2,3,1,6,médio valor
2920,3088,7,6,8,7,1,1654,214,59026.11,NA,2,3,1,6,médio valor
2925,3086,48,86,197,110.33333333333333,77.42308010750627,553,83,15804.78,NA,3,1,1,5,médio valor
2926,3086,2828,20,35,961,1616.8868234975507,203,4,3185.17,NA,3,2,1,6,médio valor
2928,3082,37,1,48,28.666666666666668,24.583192089989726,153,58,61371.67,NA,3,1,1,5,médio valor
2931,3065,1,95,6,34,52.88667128870941,239,375,252304.8,NA,3,3,2,8,alto valor
2932,3081,30,33,46,36.333333333333336,8.504900548115382,19,34,21521,41,3,2,1,6,médio valor
2934,3066,29,11,2,14,13.74772708486752,2990,8,9689,NA,0,2,1,3,baixo valor
2938,3060,28,18,21,22.333333333333332,5.131601439446884,1815,11,2261.99,NA,2,2,1,5,médio valor
2940,3078,897,2,4,301,516.1521093631218,1923,55,24796.3,NA,2,2,1,5,médio valor
2943,3075,54,6,14,24.666666666666668,25.716402029314548,1177,139,61144.77,NA,1,1,1,3,baixo valor
2944,2973,1,3,40,14.666666666666666,21.96208854670551,61,26,7274.06,105,3,2,1,6,médio valor
2945,3075,2301,282,98,893.6666666666666,1222.2537925215586,350,6,7368,NA,3,2,1,6,médio valor
2946,2980,162,8,630,266.6666666666667,323.9403237223383,1237,70,36334.38,NA,1,1,1,3,baixo valor
2947,3074,35,38,55,42.666666666666664,10.785793124908958,2946,4,6905.33,NA,0,2,1,3,baixo valor
2948,3073,1549,127,34,570,849.1130666760464,215,46,40626.01,NA,3,2,1,6,médio valor
2951,3072,6,7,8,7,1,2282,90,83479.49,NA,2,1,1,4,baixo valor
2952,3072,93,187,26,102,80.876448982383,1904,26,33982.9,NA,2,2,1,5,médio valor
2953,3072,7,9,7,7.666666666666667,1.1547005383792515,1980,51,39550.14,NA,2,2,1,5,médio valor
2954,3071,93,8,5,35.333333333333336,49.96331987902058,2763,18,5233.35,NA,0,2,1,3,baixo valor
2957,2717,17,1,22,13.333333333333334,10.969655114602888,2599,8,4207.14,NA,0,2,1,3,baixo valor
2958,3067,14,14,14,14,0,2724,19,8242.13,NA,0,2,1,3,baixo valor
2959,3067,21,21,15,19,3.4641016151377544,1722,122,29699.03,NA,2,1,1,4,baixo valor
2961,3044,73,36,86,65,25.942243542145693,2494,9,1731.8200000000002,NA,2,2,1,5,médio valor
2962,3065,12,1189,9,403.3333333333333,680.4089456593978,505,24,31921.54,NA,3,2,1,6,médio valor
2963,3065,66,13,14,31,30.315012782448235,1664,56,22708.64,NA,2,1,1,4,baixo valor
2964,2898,306,1991,13,770,1067.5172129759783,470,7,5711.16,NA,3,2,1,6,médio valor
2968,3057,243,123,131,165.66666666666666,67.09197666884866,2555,5,2032.5,NA,2,2,1,5,médio valor
2971,3054,138,92,24,84.66666666666667,57.352709904008314,203,111,93966.79,NA,3,1,1,5,médio valor
2973,3032,27,8,7,14,11.269427669584644,1157,58,28122.5,NA,1,1,1,3,baixo valor
2975,3053,37,15,32,28,11.532562594670797,12,197,56062.68,14,3,3,1,7,alto valor
2976,3053,504,21,174,233,246.84610590406322,1843,5,1279,NA,2,2,1,5,médio valor
2979,3051,27,4,25,18.666666666666668,12.741009902410928,2890,10,3782.12,NA,0,2,1,3,baixo valor
2980,3051,21,29,20,23.333333333333332,4.932882862316247,2071,37,13899.51,NA,2,2,1,5,médio valor
2981,3051,84,36,1084,401.3333333333333,591.6936144098001,538,40,34428.38,NA,3,2,1,6,médio valor
2982,3050,69,1362,40,490.3333333333333,755.0247236570027,461,11,4340.07,NA,3,2,1,6,médio valor
2983,1840,47,3,25,25,22,1765,4,2913,NA,2,2,1,5,médio valor
2984,3044,20,21,11,17.333333333333332,5.507570547286102,265,8,4140,NA,3,2,1,6,médio valor
2987,3046,42,57,63,54,10.816653826391969,1532,32,7264.58,NA,2,2,1,5,médio valor
2989,3045,13,13,7,11,3.4641016151377544,2955,11,16840.11,NA,0,2,1,3,baixo valor
2990,3044,49,28,47,41.333333333333336,11.590225767142474,2920,4,1649.9,NA,0,2,1,3,baixo valor
2991,3040,45,118,132,98.33333333333333,46.715450691750085,2252,20,20107.57,NA,2,2,1,5,médio valor
2992,3040,89,28,52,56.333333333333336,30.730007050655445,2793,6,989.52,NA,0,2,1,3,baixo valor
2994,3039,49,13,12,24.666666666666668,21.07921567168317,2837,11,3971.62,NA,0,2,1,3,baixo valor
2995,3039,84,69,99,84,15,2599,6,1201.63,NA,0,2,1,3,baixo valor
2996,3039,7,7,14,9.333333333333334,4.041451884327381,2361,77,25762.37,NA,2,1,1,4,baixo valor
3000,3038,470,13,21,168,261.5702582481426,2310,10,6297.91,NA,2,2,1,5,médio valor
3001,3037,13,23,35,23.666666666666668,11.015141094572204,2576,21,13988.699999999999,NA,0,2,1,3,baixo valor
3003,3031,19,3,18,13.333333333333334,8.962886439832502,0,212,96689.56,1,3,3,2,8,alto valor
3005,3031,10,7,2,6.333333333333333,4.041451884327381,1164,51,43526.15,NA,1,2,1,4,baixo valor
3006,3023,36,43,21,33.333333333333336,11.239810200058244,2903,5,4269.25,NA,0,2,1,3,baixo valor
3007,3031,21,84,99,68,41.38840417314975,2827,4,937.54,NA,0,2,1,3,baixo valor
3009,3030,1175,43,15,411,661.7915079539779,1597,12,7376.01,NA,2,2,1,5,médio valor
3010,3030,14,21,28,21,7,2786,13,7811.99,NA,0,2,1,3,baixo valor
3013,3018,1,4,2,2.3333333333333335,1.5275252316519468,2891,41,103221.7,NA,0,2,2,4,baixo valor
3014,3030,1,1,17,6.333333333333333,9.237604307034012,2863,18,52597.8,NA,0,2,1,3,baixo valor
3015,2751,62,10,573,215,311.12537665706407,790,32,7273.78,NA,1,2,1,4,baixo valor
3016,3030,41,14,8,21,17.578395831246947,2654,34,25163.22,NA,0,2,1,3,baixo valor
3017,3029,13,90,34,45.666666666666664,39.80368492154129,2332,49,32293.09,NA,2,2,1,5,médio valor
3019,3022,6,8,1,5,3.605551275463989,2940,15,3427.06,NA,0,2,1,3,baixo valor
3020,3029,48,28,30,35.333333333333336,11.015141094572204,2624,9,1929.83,NA,0,2,1,3,baixo valor
3022,3025,35,15,25,25,10,1421,140,55612.28,NA,1,1,1,3,baixo valor
3023,3025,43,48,53,48,5,498,226,142765.23,NA,3,3,2,8,alto valor
3024,3024,2379,49,57,828.3333333333334,1342.9226833043417,539,4,904.04,NA,3,2,1,6,médio valor
3025,3023,47,50,43,46.666666666666664,3.5118845842842465,2535,25,6104.17,NA,2,2,1,5,médio valor
3026,2984,66,20,56,47.333333333333336,24.193663082165408,2183,13,5037.65,NA,2,2,1,5,médio valor
3027,3015,63,74,49,62,12.529964086141668,1688,6,2281,NA,2,2,1,5,médio valor
3028,3017,48,43,21,37.333333333333336,14.364307617610162,1673,39,11563.54,NA,2,2,1,5,médio valor
3031,3017,161,496,492,383,192.26804206627787,1868,4,297.51,NA,2,2,1,5,médio valor
3032,3016,69,14,3,28.666666666666668,35.3600527903075,2072,47,11645.97,NA,2,2,1,5,médio valor
3033,3017,71,8,12,30.333333333333332,35.27510926040249,2904,7,6233.3499999999995,NA,0,2,1,3,baixo valor
3035,3016,99,120,55,91.33333333333333,33.17127271199182,1658,40,16032.75,NA,2,2,1,5,médio valor
3038,3011,73,64,92,76.33333333333333,14.294521094927712,2690,7,1373.07,NA,0,2,1,3,baixo valor
3039,3011,17,5,21,14.333333333333334,8.32666399786453,2665,23,4596.12,NA,0,2,1,3,baixo valor
3040,3011,36,28,33,32.333333333333336,4.041451884327381,2276,24,13838.37,NA,2,2,1,5,médio valor
3041,3011,29,39,36,34.666666666666664,5.131601439446884,1414,65,21184.72,NA,1,1,1,3,baixo valor
3042,3010,1,154,52,69,77.90378681424929,2766,5,923.66,NA,0,2,1,3,baixo valor
3043,3010,43,104,28,58.333333333333336,40.253364248635584,2794,5,2041.47,NA,0,2,1,3,baixo valor
3044,3010,3,51,37,30.333333333333332,24.684678108764825,2326,18,5051.66,NA,2,2,1,5,médio valor
3045,3010,143,144,73,120,40.70626487409524,2211,11,3612.19,NA,2,2,1,5,médio valor
3046,3009,83,42,35,53.333333333333336,25.92939130279254,497,15,8634.68,NA,3,2,1,6,médio valor
3048,3009,26,25,10,20.333333333333332,8.962886439832502,1288,63,41965.74,NA,1,1,1,3,baixo valor
3051,3004,169,50,7,75.33333333333333,83.91861136442459,2771,5,1387.41,NA,0,2,1,3,baixo valor
3053,3005,29,35,29,31,3.4641016151377544,2800,8,1479,NA,0,2,1,3,baixo valor
3055,3005,1145,710,21,625.3333333333334,566.7630310220783,380,32,7005.27,NA,3,2,1,6,médio valor
3056,3002,267,35,27,109.66666666666667,136.31336447074193,2311,14,4527.59,NA,2,2,1,5,médio valor
3057,3004,1,2,1,1.3333333333333333,0.5773502691896257,2693,54,21346.97,NA,0,2,1,3,baixo valor
3058,3004,8,4,10,7.333333333333333,3.0550504633038935,2584,47,14811.2,NA,0,2,1,3,baixo valor
3059,3004,54,23,40,39,15.524174696260024,2696,11,2350.02,NA,0,2,1,3,baixo valor
3060,3004,20,16,27,21,5.5677643628300215,2941,4,606.23,NA,0,2,1,3,baixo valor
3061,3003,57,51,29,45.666666666666664,14.742229591663987,2140,15,10310.85,NA,2,2,1,5,médio valor
3062,3003,49,27,13,29.666666666666668,18.14754345175493,2758,12,4734.7,NA,0,2,1,3,baixo valor
3063,3003,37,57,53,49,10.583005244258363,1441,33,19834.97,NA,1,2,1,4,baixo valor
3065,3002,139,98,34,90.33333333333333,52.91817583149795,2731,4,868.95,NA,0,2,1,3,baixo valor
3066,3002,7,14,140,53.666666666666664,74.84873635094539,1946,41,22717.01,NA,2,2,1,5,médio valor
3067,3002,7,14,55,25.333333333333332,25.92939130279254,2696,16,11312.67,NA,0,2,1,3,baixo valor
3068,3002,6,71,27,34.666666666666664,33.17127271199182,2668,12,3518.88,NA,0,2,1,3,baixo valor
3069,3001,67,26,1,31.333333333333332,33.321664624285106,2525,24,7834.51,NA,2,2,1,5,médio valor
3073,2500,9,13,11,11,2,7,217,84556.05,9,3,3,1,7,alto valor
3075,2996,73,103,98,91.33333333333333,16.072751268321593,2386,10,5569.03,NA,2,2,1,5,médio valor
3076,2995,57,1,26,28,28.053520278211074,721,18,14119.53,NA,1,2,1,4,baixo valor
3077,2995,176,53,1,76.66666666666667,89.86842233695512,1527,23,23702.6,NA,2,2,1,5,médio valor
3078,2995,42,48,31,40.333333333333336,8.621678104251709,2477,25,7212.3,NA,2,2,1,5,médio valor
3079,2994,97,243,46,128.66666666666666,102.2464343306569,2346,7,1453.44,NA,2,2,1,5,médio valor
3080,2994,97,48,195,113.33333333333333,74.84873635094539,2346,6,1275.44,NA,2,2,1,5,médio valor
3081,2990,262,163,162,195.66666666666666,57.44852768638491,1444,10,9789.67,NA,1,2,1,4,baixo valor
3082,2994,28,17,4,16.333333333333332,12.013880860626733,2064,24,5231.2300000000005,NA,2,2,1,5,médio valor
3083,2991,29,51,42,40.666666666666664,11.060440015358038,2757,7,1450.7,NA,0,2,1,3,baixo valor
3084,2991,7,8,4,6.333333333333333,2.0816659994661326,2864,21,6566.24,NA,0,2,1,3,baixo valor
3087,2942,43,10,5,19.333333333333332,20.647840887931437,1657,49,18664.55,NA,2,2,1,5,médio valor
3089,2758,22,804,23,283,451.1995124110841,1385,18,4593.32,NA,1,2,1,4,baixo valor
3090,2989,15,19,20,18,2.6457513110645907,1415,76,16757.27,NA,1,1,1,3,baixo valor
3091,2988,43,28,27,32.666666666666664,8.962886439832502,2330,28,11005,NA,2,2,1,5,médio valor
3095,2987,182,6,112,100,88.61151166750288,281,17,9823.25,NA,3,2,1,6,médio valor
3096,2984,168,181,740,363,326.55627386409225,156,31,10546.28,158,3,2,1,6,médio valor
3097,2984,341,34,51,142,172.54854389417488,2256,8,1577.74,NA,2,2,1,5,médio valor
3098,2984,45,42,22,36.333333333333336,12.503332889007368,2875,4,3370,NA,0,2,1,3,baixo valor
3102,2982,7,50,38,31.666666666666668,22.18858565419016,2532,13,4878.38,NA,2,2,1,5,médio valor
3103,2981,90,162,28,93.33333333333333,67.06216021970462,2478,8,3112.65,NA,2,2,1,5,médio valor
3105,2980,65,55,1,40.333333333333336,34.42867022313428,2001,20,8554.26,NA,2,2,1,5,médio valor
3107,2977,64,5,85,51.333333333333336,41.47690120215508,2689,7,2149.24,NA,0,2,1,3,baixo valor
3108,2962,357,24,40,140.33333333333334,187.80930044418284,2042,26,7189.64,NA,2,2,1,5,médio valor
3111,2975,1088,13,1236,779,667.4900748325775,461,8,4531.5599999999995,NA,3,2,1,6,médio valor
3112,2974,24,234,59,105.66666666666667,112.50925887825115,132,25,15026.19,NA,3,2,1,6,médio valor
3113,2974,28,18,14,20,7.211102550927978,2658,20,5874.38,NA,0,2,1,3,baixo valor
3116,2970,7,22,8,12.333333333333334,8.386497083606082,2449,52,38831.46,NA,2,2,1,5,médio valor
3117,2970,7,2,4,4.333333333333333,2.516611478423583,2835,28,20543.329999999998,NA,0,2,1,3,baixo valor
3118,2969,20,483,15,172.66666666666666,268.7681776798238,2121,13,5375.44,NA,2,2,1,5,médio valor
3119,2956,43,42,15,33.333333333333336,15.88500340992514,0,379,310521.94,21,3,3,2,8,alto valor
3122,2967,55,114,36,68.33333333333333,40.67349669420289,1806,27,20991.55,NA,2,2,1,5,médio valor
3127,2954,7,7,7,7,0,2910,6,1277.95,NA,0,2,1,3,baixo valor
3129,2961,15,15,14,14.666666666666666,0.5773502691896257,2527,29,5224.59,NA,2,2,1,5,médio valor
3131,2955,84,87,88,86.33333333333333,2.0816659994661326,2147,9,17504.93,NA,2,2,1,5,médio valor
3134,2947,170,267,56,164.33333333333334,105.61407734451565,2112,16,2688.07,NA,2,2,1,5,médio valor
3135,2949,1724,146,371,747,853.5531617890007,384,7,4579,NA,3,2,1,6,médio valor
3137,2949,89,591,83,254.33333333333334,291.5773196483796,1568,12,6956.5,NA,2,2,1,5,médio valor
3139,2948,38,383,439,286.6666666666667,217.1643003196735,818,93,54208.19,NA,1,1,1,3,baixo valor
3140,2946,84,7,31,40.666666666666664,39.39966158907121,1700,46,34867.69,NA,2,2,1,5,médio valor
3141,2942,22,42,32,32,10,1933,25,18046.75,NA,2,2,1,5,médio valor
3142,2746,7,22,15,14.666666666666666,7.505553499465135,664,38,12938.55,NA,1,2,1,4,baixo valor
3143,2942,556,5,8,189.66666666666666,317.25751895476543,397,89,38670.65,NA,3,1,1,5,médio valor
3144,2941,22,18,20,20,2,2871,5,915.7,NA,0,2,1,3,baixo valor
3147,2940,19,72,28,39.666666666666664,28.36077102854105,2073,40,21594.4,NA,2,2,1,5,médio valor
3148,2940,162,5,59,75.33333333333333,79.76423592897592,2617,11,2568.35,NA,0,2,1,3,baixo valor
3149,2940,119,12,135,88.66666666666667,66.87550622861357,92,8,12157.23,NA,3,2,1,6,médio valor
3151,2939,120,111,55,95.33333333333333,35.21836642056717,1805,15,6282.67,NA,2,2,1,5,médio valor
3152,2939,49,21,49,39.666666666666664,16.165807537309522,2403,18,5178.39,NA,2,2,1,5,médio valor
3153,2828,10,2,22,11.333333333333334,10.066445913694333,2291,40,13333.4,NA,2,2,1,5,médio valor
3154,2938,239,94,12,115,114.94781424629178,2385,11,2643.96,NA,2,2,1,5,médio valor
3155,2260,27,22,28,25.666666666666668,3.2145502536643185,748,55,49739.59,NA,1,2,1,4,baixo valor
3156,2912,31,32,27,30,2.6457513110645907,1742,36,8770.32,NA,2,2,1,5,médio valor
3157,2927,44,36,42,40.666666666666664,4.163331998932265,1931,29,4428.27,NA,2,2,1,5,médio valor
3159,2870,14,29,20,21,7.54983443527075,2520,19,4112.99,NA,2,2,1,5,médio valor
3161,2933,8,6,21,11.666666666666666,8.144527815247077,2835,10,7730.429999999999,NA,0,2,1,3,baixo valor
3162,2932,148,763,11,307.3333333333333,400.5200785645251,505,15,2867.52,NA,3,2,1,6,médio valor
3164,2931,544,62,36,214,286.083903776497,1430,10,3872.22,NA,1,2,1,4,baixo valor
3166,2926,7,14,7,9.333333333333334,4.041451884327381,2541,49,36067.87,NA,2,2,1,5,médio valor
3167,2851,229,167,134,176.66666666666666,48.232077845903895,2164,6,1615.37,NA,2,2,1,5,médio valor
3170,2926,286,304,236,275.3333333333333,35.23256069793016,1924,5,508.9,NA,2,2,1,5,médio valor
3173,2925,27,35,33,31.666666666666668,4.163331998932265,1,20,9581.47,3,3,2,1,6,médio valor
3175,2924,16,1,13,10,7.937253933193772,12,183,458353.94,18,3,3,0,6,médio valor
3177,2921,128,125,100,117.66666666666667,15.37313674346694,1700,14,5922.08,NA,2,2,1,5,médio valor
3178,677,64,16,26,35.333333333333336,25.32455988429677,538,5,1828.32,NA,3,2,1,6,médio valor
3179,2919,69,23,10,34,31,1100,68,101059.82,NA,1,1,2,4,baixo valor
3181,2899,20,29,24,24.333333333333332,4.509249752822894,16,102,122517.78,21,3,1,2,6,médio valor
3183,2918,21,21,76,39.333333333333336,31.75426480542942,2043,18,10399.2,NA,2,2,1,5,médio valor
3184,2918,4,2,1,2.3333333333333335,1.5275252316519468,106,283,162400.43,NA,3,3,2,8,alto valor
3185,2918,974,232,111,439,467.2568886597607,1511,6,1520.88,NA,2,2,1,5,médio valor
3191,2912,33,30,34,32.333333333333336,2.0816659994661326,22,6,2280.04,66,3,2,1,6,médio valor
3192,2911,157,249,641,349,257.0291812226775,1244,7,13662.800000000001,NA,1,2,1,4,baixo valor
3197,2900,213,206,127,182,47.75981574503821,408,32,9588.73,NA,3,2,1,6,médio valor
3199,2899,27,37,5,23,16.3707055437449,2142,23,19951.72,NA,2,2,1,5,médio valor
3203,2898,28,14,7,16.333333333333332,10.692676621563626,1849,52,23977.81,NA,2,2,1,5,médio valor
3205,2891,28,139,22,63,65.88626564011653,989,47,13636.11,NA,1,2,1,4,baixo valor
3207,2897,39,46,28,37.666666666666664,9.0737717258774655,2084,24,10863.05,NA,2,2,1,5,médio valor
3208,2896,39,39,28,35.333333333333336,6.3508529610858835,22,62,22142.95,42,3,1,1,5,médio valor
3210,2892,6,8,5,6.333333333333333,1.5275252316519468,1836,155,50950.58,NA,2,1,1,4,baixo valor
3211,2892,85,19,31,45,35.156791662493895,2464,10,3118.94,NA,2,2,1,5,médio valor
3213,2891,13,169,27,69.66666666666667,86.30952052545149,22,21,28898.29,NA,3,2,1,6,médio valor
3214,2890,8,6,21,11.666666666666666,8.144527815247077,1776,58,166370.7,NA,2,1,2,5,médio valor
3217,2886,22,23,33,26,6.082762530298219,47,41,24172.92,66,3,2,1,6,médio valor
3222,2883,29,17,34,26.666666666666668,8.736894948054104,1188,44,44609.95,NA,1,2,1,4,baixo valor
3224,2883,1,1973,107,693.6666666666666,1109.2021156368812,14,19,14985.74,NA,3,2,1,6,médio valor
3227,2879,22,155,6,61,81.79853299418028,2238,13,3290.39,NA,2,2,1,5,médio valor
3228,2879,30,23,109,54,47.75981574503821,418,68,21393.98,NA,3,1,1,5,médio valor
3230,2851,876,59,18,317.6666666666667,483.9652191359761,526,103,44369.31,NA,3,1,1,5,médio valor
3233,2876,22,13,6,13.666666666666666,8.020806277010642,449,28,8760.66,NA,3,2,1,6,médio valor
3235,2855,28,1,120,49.666666666666664,62.388567328744884,20,143,72032.65,46,3,1,1,5,médio valor
3236,2876,1,127,98,75.33333333333333,65.98737252939635,789,21,5075.24,NA,1,2,1,4,baixo valor
3237,2876,28,7,21,18.666666666666668,10.692676621563626,2665,26,12722.83,NA,0,2,1,3,baixo valor
3238,2858,2,24,7,11,11.532562594670797,434,83,87969.5,NA,3,1,1,5,médio valor
3239,2871,8,1,4,4.333333333333333,3.5118845842842465,2792,24,69551.16,NA,0,2,1,3,baixo valor
3240,2871,72,57,76,68.33333333333333,10.016652800877813,2609,5,2857.92,NA,0,2,1,3,baixo valor
3241,1813,35,7,8,16.666666666666668,15.88500340992514,5,117,454129.97,10,3,1,0,4,baixo valor
3242,2870,39,17,12,22.666666666666668,14.364307617610162,1618,99,31874.04,NA,2,1,1,4,baixo valor
3244,2863,10,35,24,23,12.529964086141668,2106,53,24637.42,NA,2,2,1,5,médio valor
3245,2865,49,103,40,64,34.07345007480164,1605,25,8378.08,NA,2,2,1,5,médio valor
3246,2865,119,70,86,91.66666666666667,24.986663109213552,2274,10,1768.82,NA,2,2,1,5,médio valor
3247,2864,189,301,180,223.33333333333334,67.41167060185745,1045,10,3617.95,NA,1,2,1,4,baixo valor
3248,2864,11,14,15,13.333333333333334,2.0816659994661326,2787,5,558.74,NA,0,2,1,3,baixo valor
3249,2864,27,35,9,23.666666666666668,13.316656236958787,2793,4,1098,NA,0,2,1,3,baixo valor
3252,2854,117,169,103,129.66666666666666,34.7754702819866,1738,13,2978.82,NA,2,2,1,5,médio valor
3253,2857,125,61,31,72.33333333333333,48.01388688008224,1808,54,15540.86,NA,2,2,1,5,médio valor
3254,2858,8,18,1,9,8.54400374531753,2598,9,1893.3,NA,0,2,1,3,baixo valor
3256,2850,227,14,34,91.66666666666667,117.62794452566675,888,81,39597.75,NA,1,1,1,3,baixo valor
3257,2856,7,7,42,18.666666666666668,20.207259421636902,2534,35,25881.66,NA,2,2,1,5,médio valor
3259,2857,19,51,6,25.333333333333332,23.15887159024233,2284,34,29705,NA,2,2,1,5,médio valor
3260,2857,27,205,35,89,100.53854982045445,2240,19,6073.99,NA,2,2,1,5,médio valor
3262,2856,187,7,295,163,145.4922678357857,2367,4,1091.44,2394,2,2,1,5,médio valor
3265,2855,37,39,23,33,8.717797887081348,2015,28,13811.07,NA,2,2,1,5,médio valor
3267,2854,22,70,47,46.333333333333336,24.00694344004112,50,92,21413.05,NA,3,1,1,5,médio valor
3268,2850,128,30,25,61,58.077534382926416,1818,33,13406.61,NA,2,2,1,5,médio valor
3269,2836,7,148,43,66,73.25981162956946,76,127,32465.08,NA,3,1,1,5,médio valor
3270,2851,50,56,54,53.333333333333336,3.0550504633038935,203,43,18429.21,NA,3,2,1,6,médio valor
3271,2850,15,20,15,16.666666666666668,2.886751345948129,2786,5,2134.39,NA,0,2,1,3,baixo valor
3272,2850,26,44,89,53,32.449961479175904,16,184,44337.12,44,3,3,1,7,alto valor
3273,2849,120,321,36,159,146.4479429695071,1770,7,3448.12,NA,2,2,1,5,médio valor
3274,2809,21,18,25,21.333333333333332,3.5118845842842465,533,32,7259.79,NA,3,2,1,6,médio valor
3275,2849,370,21,28,139.66666666666666,199.5052213184741,2430,4,822.6,NA,2,2,1,5,médio valor
3276,2848,56,205,165,142,77.1167945391923,503,62,20639.51,NA,3,1,1,5,médio valor
3278,2847,50,122,80,84,36.16628264005025,1520,18,20242.11,NA,2,2,1,5,médio valor
3279,2843,9,6,7,7.333333333333333,1.5275252316519468,1680,76,20440.32,NA,2,1,1,4,baixo valor
3280,2843,13,21,14,16,4.358898943540674,2780,5,1473.1299999999999,NA,0,2,1,3,baixo valor
3281,2843,7,7,7,7,0,1,381,279296.98,7,3,3,2,8,alto valor
3282,2840,23,6,8,12.333333333333334,9.291573243177568,20,113,31078.32,26,3,1,1,5,médio valor
3284,2836,60,85,16,53.666666666666664,34.93326972004386,2634,8,3679.2000000000003,NA,0,2,1,3,baixo valor
3286,2835,13,10,27,16.666666666666668,9.0737717258774655,49,57,136398.85,83,3,1,2,6,médio valor
3287,2821,15,13,9,12.333333333333334,3.0550504633038935,2575,17,6215.06,NA,0,2,1,3,baixo valor
3288,2834,13,9,6,9.333333333333334,3.5118845842842465,6,17,19850.66,27,3,2,1,6,médio valor
3289,2834,52,81,40,57.666666666666664,21.07921567168317,1822,21,8159.4,NA,2,2,1,5,médio valor
3293,2822,27,33,17,25.666666666666668,8.082903768654761,1633,70,34828.43,NA,2,1,1,4,baixo valor
3294,2822,162,29,90,93.66666666666667,66.57577136866935,2393,6,1716,NA,2,2,1,5,médio valor
3296,2821,13,7,15,11.666666666666666,4.163331998932265,2051,49,15490.22,NA,2,2,1,5,médio valor
3297,2821,15,44,40,33,15.716233645501712,1385,26,8295.63,NA,1,2,1,4,baixo valor
3298,2820,38,12,63,37.666666666666664,25.50163393458022,2707,4,1218.6,NA,0,2,1,3,baixo valor
3302,2820,27,14,26,22.333333333333332,7.234178138070235,2564,13,4013.77,NA,2,2,1,5,médio valor
3304,2815,30,68,259,119,122.723265927859,1567,47,34173.45,NA,2,2,1,5,médio valor
